Taco Bell;Fiery Doritos Double Decker Taco, with Marinated Grilled Seak;2;300
Taco Bell;Fiery Doritos Double Decker Taco, with Fire Grilled Ciocken;2;290
Taco Bell;Double Decker Taco, with Shredded Chicken;2;290
Taco Bell;Double Decker Taco, with Seasoned Beef;2;320
Taco Bell;Double Decker Taco, with Marinated Grilled Steak;2;300
Taco Bell;Double Decker Taco, with Fire Grilled Chicken;2;300
Taco Bell;Double Decker Taco Supreme, without meat;2;270
Taco Bell;Double Decker Taco Supreme, with Shredded Chicken;2;320
Taco Bell;Double Decker Taco Supreme, with Seasoned Beef;2;340
Taco Bell;Double Decker Taco Supreme, with Marinated Grilled Steak;2;320
Taco Bell;Double Decker Taco Supreme, with Fire Grilled Chicken;2;320
Taco Bell;Crunchy Taco, with Seasoned Beef;2;170
Taco Bell;Crunchy Taco, with Marinated Grilled Steak;2;150
Taco Bell;Crunchy Taco, with Fire Grilled Chicken;2;150
Taco Bell;Crunchy Taco with Shredded Chicken;2;140
Taco Bell;Crunchy Taco Supreme, with Seasoned Beef;2;190
Taco Bell;Crunchy Taco Supreme, with Fire Grilled Chicken;2;170
Taco Bell;Crispy Potato Soft Taco;2;250
Taco Bell;Cool Ranch Doritos Double Decker Taco, without meat;2;250
Taco Bell;Cool Ranch Doritos Double Decker Taco, with Shredded Chicken;2;290
Taco Bell;Cool Ranch Doritos Double Decker Taco, with Seasoned Beef;2;320
Taco Bell;Cool Ranch Doritos Double Decker Taco, with Marinated Grilled Steak;2;300
Taco Bell;Cool Ranch Doritos Double Decker Taco, with Fire Grilled Chicken;2;300
Taco Bell;Cool Ranch DL Taco, with Shredded Chicken;2;140
Taco Bell;Cool Ranch DL Taco, with Seasoned Beef;2;170
Taco Bell;Cool Ranch DL Taco, with Marinated Grilled Steak;2;150
Taco Bell;Cool Ranch DL Taco, with Fire Grilled Chicken;2;150
Taco Bell;Cool Ranch DL Taco Supreme, with Shredded Chicken;2;170
Taco Bell;Cool Ranch DL Taco Supreme, with Seasoned Beef;2;190
Taco Bell;Cool Ranch DL Taco Supreme, with Marinated Grilled Steak;2;180
Taco Bell;Cool Ranch DL Taco Supreme, with Fire Grilled Chicken;2;170
Taco Bell;Veggie Cantina Bowl;2;510
Taco Bell;Triple Layer Nachos, without meat;2;320
Taco Bell;Triple Layer Nachos, with Shredded Chicken;2;370
Taco Bell;Triple Layer Nachos, with Seasoned Beef;2;400
Taco Bell;Triple Layer Nachos, with Marinated Grilled Steak;2;380
Taco Bell;Triple Layer Nachos, with Fire Grilled Chicken;2;370
Taco Bell;Tostada;2;270
Taco Bell;Steak Cantina Bowl;2;549
Taco Bell;Spicy tostada, with Shredded Chicken;2;250
Taco Bell;Spicy Tostada, with Seasoned Beef;2;280
Taco Bell;Spicy Tostada, with Marinated Grilled Steak;2;260
Taco Bell;Spicy Tostada, with Fire Grilled Chicken;2;250
Taco Bell;Shredded Chicken Power Menu Bowl;2;480
Taco Bell;Shredded Chicken Chalupa Supreme;2;340
Taco Bell;Seasoned Beef Power Menu Bowl;2;530
Taco Bell;Seasoned Beef Chalupa Supreme;2;360
Taco Bell;Nachos Supreme, with Shredded Chicken;2;410
Taco Bell;Nachos Supreme, with Seasoned Beef;2;440
Taco Bell;Nachos Supreme, with Marinated Grilled Steak;2;420
Taco Bell;Nachos Supreme, with Fire Grilled Chicken;2;420
Taco Bell;Nachos BellGrande, with Shredded Chicken;2;730
Taco Bell;Nachos BellGrande, with Seasoned Beef;2;750
Taco Bell;Nachos BellGrande, with Marinated Grilled Steak;2;740
Taco Bell;Nachos BellGrande, with Fire Grilled Chicken;2;730
Taco Bell;Nachos;2;310
Taco Bell;Nacho Cheese Doritos Cheesy Shredded Chicken Gordita Crunch;2;470
Taco Bell;Nacho Cheese Doritos Cheesy Seasoned Beef Gordita Crunch;2;490
Taco Bell;Nacho Cheese Doritos Cheesy Marinated Grilled Steak Gordita Crunch;2;480
Taco Bell;Nacho Cheese Doritos Cheesy Fire Grilled Chicken Gordita Crunch;2;470
Taco Bell;Meximelt, with Shredded Chicken;2;230
Taco Bell;Meximelt, with Marinated Grilled Steak;2;230
Taco Bell;Meximelt, with Fire Grilled Chicken;2;230
Taco Bell;Mexican Pizza, with Shredded Chicken;2;520
Taco Bell;Mexican Pizza, with Seasoned Beef;2;550
Taco Bell;Mexican Pizza, with Marinated Grilled Steak;2;530
Taco Bell;Mexican Pizza, with Fire Grilled chicken;2;520
Taco Bell;MexiMelt, with Seasoned Beef;2;250
Taco Bell;Marinated Grilled Steak Power Menu Bowl;2;490
Taco Bell;Marinated Grilled Steak Chalupa Supreme;2;340
Taco Bell;Gordita Supreme, with Shredded Chicken;2;260
Taco Bell;Gordita Supreme, with Marinated Grilled Steak;2;270
Taco Bell;Gordita Supreme, with Fire Grilled Chicken;2;260
Taco Bell;Fire Grilled Chicken Power Menu Bowl;2;480
Taco Bell;Fire Grilled Chicken Chalupa Supreme;2;340
Taco Bell;Fiery Doritos, Seasoned Beef Cheesy Gordita Crunch;2;490
Taco Bell;DoubleDilla, with Shredded Chicken, Chips & Salsa;2;910
Taco Bell;DoubleDilla, with Shredded Chicken;2;910
Taco Bell;DoubleDilla, with Marinated Grilled Steak;2;670
Taco Bell;DoubleDilla, with Fire Grilled Chicken, Chips & Salsa;2;910
Taco Bell;DoubleDilla, with Fire Grilled Chicken;2;660
Taco Bell;Double Tostada, without meat;2;270
Taco Bell;Double Tostada, with Shredded Chicken;2;370
Taco Bell;Double Tostada, with Seasoned Beef;2;420
Taco Bell;Double Tostada, with Marinated Grilled Steak;2;380
Taco Bell;Double Tostada with Fire Grilled Chicken;2;370
Taco Bell;Crunchwrap Supreme, with Shredded Chicken;2;510
Taco Bell;Crunchwrap Supreme, with Seasoned Beef;2;530
Taco Bell;Crunchwrap Supreme, with Marinated Grilled Steak;2;520
Taco Bell;Crunchwrap Supreme, with Fire Grilled Chicken;2;510
Taco Bell;Cool Ranch Doritos, Seasoned Beef Cheesy Gordita;2;500
Taco Bell;Cool Ranch Doritos Shredded Chicken Cheesy Gordita;2;470
Taco Bell;Cool Ranch Doritos Cheesy Marinated Grilled Steak Gordita;2;480
Taco Bell;Cool Ranch Doritis Cheesy Fire Grilled Chicken Gordita;2;470
Taco Bell;Chipotle Ranch Chicken Loaded Griller;2;350
Taco Bell;Chili Cheese Fries Loaded Griller;2;370
Taco Bell;Chicken Cantina Bowl;2;529
Taco Bell;Cheesy Nachos;2;280
Taco Bell;Cheesy Gordita Crunch;2;500
Taco Bell;Cheese Roll-Up, regular;2;180
Taco Bell;Cheese Roll-Up, extra;2;270
Taco Bell;Beefy Nacho Griller;2;400
Taco Bell;Beef Gordita Supreme;2;290
Taco Bell;Fiesta Taco Salad, with Shredded Chicken;2;720
Taco Bell;Fiesta Taco Salad, with Seasoned Beef;2;770
Taco Bell;Fiesta Taco Salad, with Marinated Grilled Steak;2;730
Taco Bell;Fiesta Taco Salad, with Fire Grilled Chicken;2;720
Taco Bell;Express Taco Salad, with Chips, without meat;2;430
Taco Bell;Express Fiesta Taco Salad, with Shredded Chicken;2;520
Taco Bell;Express Fiesta Taco Salad, with Seasoned Beef;2;570
Taco Bell;Express Fiesta Taco Salad, with Marinated Grilled Steak;2;540
Taco Bell;Express Fiesta Taco Salad, with Fire Grilled Chicken;2;530
Chick-fil-A;Grilled Nuggets, without dipping sauce;2;140
Chick-fil-A;Chick-n-Strips, without dipping sauce;2;470
Chick-fil-A;Superfood Side Salad with Maple Vinaigrette, small;2;150
Chick-fil-A;Superfood Side Salad with Maple Vinaigrette, large;2;190
Chick-fil-A;Spicy Southwest Salad, without meat ordressing;2;340
Chick-fil-A;Spicy Southwest Salad, with Spicy Grilled Filet, without dressing;2;450
Chick-fil-A;Spicy Southwest Salad, with Grilled Nuggets, without dressing;2;480
Chick-fil-A;Spicy Southwest Salad, with Grilled Filet, without dressing;2;460
Chick-fil-A;Spicy Southwest Salad, with Chicken Nuggets, without dressing;2;600
Chick-fil-A;Spicy Southwest Salad, with Chick-n-Strips, without dressing;2;700
Chick-fil-A;Grilled Market Salad, without dressing;2;330
Chick-fil-A;Cobb Salad, without meat or dressing;2;250
Chick-fil-A;Cobb Salad, with Grilled Chicken Nuggets, without dressing;2;390
Chick-fil-A;Cobb Salad, with Grilled Chicken Filet, without dressing;2;380
Chick-fil-A;Cobb Salad, with Chicken Nuggets, without dressing;2;510
Chick-fil-A;Asian Salad, without dressing;2;330
Chick-fil-A;Spicy Deluxe Chicken Sandwich, without Cheese;2;460
Chick-fil-A;Spicy Deluxe Chicken Sandwich, with Pepper Jack Cheese;2;540
Chick-fil-A;Spicy Chicken Sandwich;2;450
Chick-fil-A;Spicy Chicken Deluxe Sandwich, with Colby Jack Cheese;2;540
Chick-fil-A;Smokehouse BBQ Bacon Chicken Sandwich;2;500
Chick-fil-A;Grilled Chicken Sandwich;2;310
Chick-fil-A;Grilled Chicken Cool Wrap, without dressing;2;350
Chick-fil-A;Grilled Chicken Club Sandwich;2;430
Chick-fil-A;Chicken Sandwich;2;440
Chick-fil-A;Chicken Salad Sandwich;2;500
Chick-fil-A;Chicken Deluxe Sandwich;2;500
Wendy's;Chicken Nuggets, without sauce;2;42
Wendy's;Taco Salad, half size;2;470
Wendy's;Taco Salad, full size;2;660
Wendy's;Spicy Chicken Caesar Salad,  with Dressing, full size;2;720
Wendy's;Spicy Chicken Caesar Salad with dressing, half size;2;410
Wendy's;Power Mediterranean Chicken Salad, half size;2;250
Wendy's;Power Mediterranean Chicken Salad, full size;2;480
Wendy's;Garden Side Salad, with Dressing;2;260
Wendy's;Caesar Side Salad, with Dressing;2;250
Wendy's;BBQ Ranch Chicken with Dressing, full size;2;590
Wendy's;BBQ Ranch Chicken Salad with dressing, half size;2;310
Wendy's;Asian Cashew Chicken Salad, with Dressing;2;380
Wendy's;Apple Pecan Chicken with dressing, half size;2;340
Wendy's;Apple Pecan Chicken Salad with dressing, full size;2;560
Wendy's;Ultimate Chicken Grill Fillet Sandwich;2;370
Wendy's;Swiss Jr. Bacon Cheeseburger (JBC);2;380
Wendy's;Spicy Sriracha Chicken Sandwich;2;670
Wendy's;Spicy Chicken Wrap;2;370
Wendy's;Spicy Chicken Sandwich;2;510
Wendy's;Son of Baconator Cheeseburger;2;630
Wendy's;Pulled Pork Sandwich;2;410
Wendy's;Premium Cod Fillet Sandwich;2;479
Wendy's;Jr. Hamburger;2;240
Wendy's;Jr. Cheeseburger Deluxe;2;330
Wendy's;Jr. Cheeseburger;2;280
Wendy's;Jr. Bacon Cheeseburger (JBC);2;380
Wendy's;Homestyle Chicken Sandwich;2;520
Wendy's;Grilled Chicken Wrap;2;270
Wendy's;Grilled Chicken Sandwich;2;360
Wendy's;Double Stack Cheeseburger;2;390
Wendy's;Dave's Triple Cheeseburger;2;1090
Wendy's;Dave's Single Cheeseburger;2;570
Wendy's;Dave's Double Cheeseburger;2;810
Wendy's;Crispy Chicken Sandwich;2;330
Wendy's;Crispy Chicken Caesar Wrap;2;410
Wendy's;Crispy Chicken BLT Sandwich;2;420
Wendy's;Baconator Cheeseburger;2;950
Wendy's;Asiago Ranch Chicken Club Sandwich;2;670
Jack in the Box;Nacho Monster Taco;2;330
Jack in the Box;Monster Taco;2;270
Jack in the Box;Bacon Ranch Monster Taco;2;340
Jack in the Box;Wakey Bakey Hash;2;790
Jack in the Box;Jack'd Jalapeno Hash;2;670
Jack in the Box;H'angry Chicken Hash;2;850
Jack in the Box;Grilled Chicken Strips, without teriyaki sauce;2;63
Jack in the Box;Chicken Teriyaki Bowl;2;690
Jack in the Box;Southwest Chicken Salad with Grilled Chicken, without dressing or topping;2;383
Jack in the Box;Southwest Chicken Salad with Crispy Chicken, without dressing or topping;2;500
Jack in the Box;Side Salad, without dressing or topping;2;20
Jack in the Box;Grilled Chicken Salad, without dressing or topping;2;250
Jack in the Box;Chicken Club Salad with Grilled Chicken, without dressing or topping;2;435
Jack in the Box;Chicken Club Salad with Crispy Chicken, without dressing or topping;2;514
Jack in the Box;Ultimate Cheeseburger;2;840
Jack in the Box;Turkey Bacon Cheddar Grilled Sandwich;2;662
Jack in the Box;Spicy Sriracha Burger;2;680
Jack in the Box;Spicy Nacho Chicken Sandwich;2;750
Jack in the Box;Sourdough Jack Sandwich;2;700
Jack in the Box;Sourdough Grilled Chicken Club Sandwich;2;580
Jack in the Box;Sourdough Cheesesteak Melt Sandwich;2;532
Jack in the Box;Sirloin Swiss & Grilled Onion Burger, with Bacon;2;1019
Jack in the Box;Sirloin Swiss & Grilled Onion Burger;2;936
Jack in the Box;Sirloin Cheeseburger, with  Bacon;2;1019
Jack in the Box;Sirloin Cheeseburger;2;929
Jack in the Box;Portobello Mushroom Buttery Jack Burger;2;807
Jack in the Box;Jumbo Jack Cheeseburger;2;600
Jack in the Box;Jumbo Jack Burger;2;520
Jack in the Box;Jr. Jumbo Jack;2;420
Jack in the Box;Jr. Jack Cheeseburger;2;460
Jack in the Box;Jr. Jack Burger;2;420
Jack in the Box;Jr. Bacon Cheeseburger;2;480
Jack in the Box;Jack's Spicy Chicken Sandwich with Cheese;2;630
Jack in the Box;Jack's Spicy Chicken Sandwich;2;550
Jack in the Box;Jack's Blazin Chicken Burger;2;664
Jack in the Box;Homestyle Ranch Chicken Club Sandwich;2;710
Jack in the Box;Hamburger;2;340
Jack in the Box;Fish Sandwich;2;410
Jack in the Box;Double Jack Burger;2;830
Jack in the Box;Deli Trio Grilled Sandwich;2;623
Jack in the Box;Classic Buttery Jack Burger;2;816
Jack in the Box;Chicken Sandwich with Bacon;2;560
Jack in the Box;Chicken Sandwich;2;510
Jack in the Box;Chicken Fajita Pita without salsa;2;340
Jack in the Box;Chicken Fajita Pita with salsa;2;350
Jack in the Box;Cheeseburger;2;380
Jack in the Box;Brunch Burger;2;770
Jack in the Box;Brewhouse Bacon Burger;2;805
Jack in the Box;Big Cheeseburger;2;540
Jack in the Box;Bacon Ultimate Cheeseburger;2;930
Jack in the Box;Bacon Insider Burger;2;728
Jack in the Box;Bacon & Swiss Buttery Jack Burger;2;887
Jack in the Box;Bacon & Egg Chicken Sandwich;2;650
Panda Express;Sweetfire Chicken Breast;2;380
Panda Express;Sweet & Sour Chicken Breast;2;380
Panda Express;String Bean Chicken Breast;2;190
Panda Express;Shiitake Kale Chicken Breast;2;170
Panda Express;Shanghai Angus Steak;2;310
Panda Express;Orange Chicken, with Bacon;2;510
Panda Express;Orange Chicken;2;380
Panda Express;Mushroom Chicken;2;170
Panda Express;Mixed Veggies;2;35
Panda Express;Kung Pao Chicken;2;290
Panda Express;Honey Walnut Shrimp;2;400
Panda Express;Grilled Teriyaki or Asian Chicken;2;300
Panda Express;Golden Treasure Shrimp;2;390
Panda Express;Golden Szechuan Fish;2;320
Panda Express;General Tso's Chicken;2;330
Panda Express;Eggplant Tofu;2;340
Panda Express;Crispy Shrimp;2;43
Panda Express;Broccoli Beef;2;150
Panda Express;Black Pepper Chicken;2;280
Panda Express;Beijing Beef;2;500
Au Bon Pain;Roasted Vegetarian Harvest Hot  Bowl;2;770
Au Bon Pain;Roasted Angus Steak Teriyaki Harvest Rice Bowl;2;609
Au Bon Pain;Muesli;2;390
Au Bon Pain;Meat Lasagna;2;470
Au Bon Pain;Mayan Chicken Harvest Rice Hot Bowl;2;600
Au Bon Pain;Hosuemade Granola;2;140
Au Bon Pain;Cranberry Crunch & Honey Parfait;2;400
Au Bon Pain;Chickpea & Roasted Tomato Petit Plate;2;150
Au Bon Pain;Brie, Cheddar & Fruit with Crackers Petit Plate;2;310
Au Bon Pain;Balsamic Chicken Petit Plate;2;170
Au Bon Pain;Baked Lay's Original Potato Chips;2;130
Au Bon Pain;Vegetarian Deluxe Salad;2;270
Au Bon Pain;Turkey, Apple & Brie Salad;2;429
Au Bon Pain;Tuna Garden Salad;2;270
Au Bon Pain;Thai Peanut Chicken Salad;2;220
Au Bon Pain;Southwest Chicken Salad;2;350
Au Bon Pain;Side Garden Salad;2;50
Au Bon Pain;Harvest Turkey Salad;2;390
Au Bon Pain;Garden Salad;2;90
Au Bon Pain;Chicken Cobb with Avocado Salad;2;440
Au Bon Pain;Chicken Caesar Asiago Salad;2;270
Au Bon Pain;Caesar Asiago Salad;2;180
Au Bon Pain;Warm Chicken Avocado Sandwich;2;660
Au Bon Pain;Veggie & Hummus Wrap;2;540
Au Bon Pain;Two Tomato Caprese with Chicken;2;310
Au Bon Pain;Two Tomato Caprese Sandwich;2;254
Au Bon Pain;Tuscan Grilled Cheese Sandwich;2;620
Au Bon Pain;Turkey Cubano Ciabatta Sandwich;2;579
Au Bon Pain;Turkey Club Sandwich;2;610
Au Bon Pain;Turkey & Swiss Sandwich;2;340
Au Bon Pain;Tuna Salad Sandwich;2;260
Au Bon Pain;The Turkey Mash-Up;2;590
Au Bon Pain;Thai Peanut Chicken Wrap;2;530
Au Bon Pain;Teriyaki Steak Harvest Hot Wrap;2;590
Au Bon Pain;Roasted Vegetarian Harvest Hot Wrap;2;700
Au Bon Pain;Newport Turkey Sandwich;2;730
Au Bon Pain;Napa Chicken with Avocado Wrap;2;490
Au Bon Pain;Moroccan Lemon Chicken Wrap;2;599
Au Bon Pain;Mayan Chicken Harvest Hot Wrap;2;680
Au Bon Pain;Harvest Turkey Wrap;2;630
Au Bon Pain;Ham & 2 Cheese Sandwich;2;550
Au Bon Pain;Grilled Chicken Sandwich;2;479
Au Bon Pain;Grilled Chicken Avocado Sandwich;2;669
Au Bon Pain;Garden & Avocado Wrap;2;399
Au Bon Pain;Country Grilled Cheese Sandwich;2;600
Au Bon Pain;Classic Grilled Cheese Sandwich;2;520
Au Bon Pain;Classic Chicken Salad Sandwich;2;231
Au Bon Pain;Chipotle Turkey & Avocado Sandwich;2;341
Au Bon Pain;Chipotle Black Bean Burger Sandwich with Avocado;2;660
Au Bon Pain;Chicken Pomodoro Sandwich;2;669
Au Bon Pain;Chicken Margherita Sandwich;2;700
Au Bon Pain;Chicken Caesar Wrap;2;1
Au Bon Pain;Caprese Sandwich with Chicken;2;679
Au Bon Pain;Caprese Sandwich;2;549
Au Bon Pain;Black Forest Ham & Cheddar Sandwich;2;639
Au Bon Pain;Black Angus Steak & Cheese Sandwich;2;651
Au Bon Pain;Black Angus Roast Beef & Herb Cheese Sandwich;2;520
Au Bon Pain;Black Angus Roast Beef & Cheddar Sandwich;2;299
Au Bon Pain;BLT Sandwich;2;278
Au Bon Pain;BBQ Chicken & Black Bean Wrap;2;729
Au Bon Pain;Avocade BLT Sandwich;2;301
Einstein Bros. Bagels;Deluxe Chef Salad;2;330
Einstein Bros. Bagels;Chipotle Chicken Chopped Salad;2;220
Einstein Bros. Bagels;Chicken Caesar Chopped Salad;2;290
Einstein Bros. Bagels;Veg Out on Sesame Seed Bagel Sandwich;2;430
Einstein Bros. Bagels;Veg Out on Sesame Seed Bagel;2;400
Einstein Bros. Bagels;Turkey, Bacon & Avocado Sandwich;2;680
Einstein Bros. Bagels;Turkey & Cheddar Sandwich;2;480
Einstein Bros. Bagels;Turkey & Cheddar Deli Melt;2;500
Einstein Bros. Bagels;Tasty Turkey on Asiago Bagel Sandwich;2;540
Einstein Bros. Bagels;Southwest Turkey Sausage Bagel Thin Egg White Sandwich;2;360
Einstein Bros. Bagels;Roasted Turkey Sandwich;2;380
Einstein Bros. Bagels;Original Bagel Dog;2;620
Einstein Bros. Bagels;Ham & Swiss Sandwich;2;510
Einstein Bros. Bagels;Ham & Swiss Deli Melt;2;490
Einstein Bros. Bagels;Deli Ham Sandwich;2;360
Einstein Bros. Bagels;Club Mex on Challah Sandwich;2;560
Einstein Bros. Bagels;Club Mex Wrap;2;590
Einstein Bros. Bagels;Chipotle Turkey Wrap;2;640
Einstein Bros. Bagels;Chicken Salad Wrap;2;440
Einstein Bros. Bagels;Chicken Salad Sandwich;2;540
Einstein Bros. Bagels;Chicken Caesar Wrap;2;630
Einstein Bros. Bagels;Chicken & Mozzarella Deli Melt;2;530
Einstein Bros. Bagels;California Chicken Wrap;2;680
Einstein Bros. Bagels;Buffalo Chicken Wrap;2;610
Einstein Bros. Bagels;Asparagus, Mushroom & Swiss Bagel Thin Egg White Sandwich;2;300
Einstein Bros. Bagels;Asiago Bagel Dog;2;610
